uuid,filename,SessionDuration_seconds,NumFlows,MaxBandwidth_Mbps,MeanBandwidth_Mbps,MinBandwidth_Mbps,StdBandwidth_Mbps,MaxPacingRate_Mbps,MeanPacingRate_Mbps,MinRTT_ms,MaxRTT_ms,MeanRTT_ms,StdRTT_ms,MaxCwnd_packets,MeanCwnd_packets,MaxRcvWindow_bytes,MeanRcvWindow_bytes,TotalBytesAcked_bytes,TotalBytesSent_bytes,TotalBytesReceived_bytes,TotalRetransmissions_count,LossRate_percent,MaxDeliveryRate_Mbps,MeanDeliveryRate_Mbps,TotalBusyTime_microseconds,MaxThroughput_Mbps,MeanThroughput_Mbps,MinThroughput_Mbps,StdThroughput_Mbps
ndt-virtual-rgrwr_1701649381_00000000008A0FE4,01_ndt7-download-20240101T051237.742172447Z.ndt-virtual-rgrwr_1701649381_00000000008A0FE4.json,11.448546,18,1.027387,0.725962,0.0,0.24607143449661567,2.126744,0.9367095555555556,28.232,364.431,169.11,16.034833333333335,92,74.61111111111111,14200,14200.0,32939612,34568256,35474,1,0.1579483789983504,0.599412,0.4136807777777778,67628000,4.566767260462361,3.8231157683960593,1.4841072905589034,0.6701686513434856
ndt-virtual-rgrwr_1701649381_00000000008A70D1,01_ndt7-download-20240101T051238.589675449Z.ndt-virtual-rgrwr_1701649381_00000000008A70D1.json,10.04311,21,17.630825,6.965974952380952,1.140187,3.6655873344003593,50.386282,8.565908952380953,70.517,75.594,72.14366666666668,0.5115238095238096,1667,651.7142857142857,14000,14000.0,430609880,615449014,43108,1243,27.00165996203871,17.630849,5.360647857142858,104788000,37.345170477867,32.049153680521556,3.9927227018623266,6.916528053724385
ndt-virtual-rgrwr_1701649381_00000000008A3A76,01_ndt7-download-20240101T051239.354105042Z.ndt-virtual-rgrwr_1701649381_00000000008A3A76.json,10.023794,39,51.008211,38.0644088974359,26.738517,7.547378211467548,57.454642,39.805346897435896,6.796,123.357,44.51141025641026,2.7874871794871794,2054,1318.923076923077,14200,14200.0,5058174754,5255642760,100266,240,2.6912125968013854,41.904231,23.450021076923075,201460000,221.01552671452774,204.92596777024377,193.96536850299208,8.693426703096232
ndt-virtual-rgrwr_1701649381_00000000008A70D2,01_ndt7-download-20240101T051239.480545034Z.ndt-virtual-rgrwr_1701649381_00000000008A70D2.json,10.339961,28,7.820944,6.748388892857143,0.0,2.200445356068051,22.351099,8.854869928571429,75.915,267.879,167.78671428571428,3.584035714285714,1336,1036.7857142857142,14200,14200.0,752864452,783709384,65143,0,0.0,7.157231,5.9591468928571425,127960000,51.14715772006409,40.02246332759254,1.1992901818181818,15.16888685664765
ndt-virtual-rgrwr_1701649381_00000000008A0FE8,01_ndt7-download-20240101T051240.289344384Z.ndt-virtual-rgrwr_1701649381_00000000008A0FE8.json,10.500156,13,5.346424,3.3216782307692307,1.979014,1.0316992368433255,15.279286,4.527500153846154,15.0,262.94,82.03592307692305,6.846692307692307,284,181.69230769230768,14000,14000.0,93622582,106453254,24737,60,8.9731554847539,3.571776,2.055753230769231,61468000,26.683397392418417,13.834118174617773,11.22073117722678,4.107203051905639
ndt-virtual-rgrwr_1701649381_00000000008A6920,01_ndt7-download-20240101T051241.151562878Z.ndt-virtual-rgrwr_1701649381_00000000008A6920.json,10.205039,25,8.468368,5.7982194400000004,2.614883,1.8884367353071074,10.267014,5.91585576,22.391,121.052,59.069399999999995,2.7212800000000006,468,273.6,14200,14200.0,448650874,466637562,54417,0,2.0608370999503896,7.247468,4.31813184,133208000,32.66478112786527,24.670518510359724,13.124591503267974,4.664868409154205
ndt-virtual-rgrwr_1701649381_00000000008A2ACE,01_ndt7-download-20240101T051241.313964114Z.ndt-virtual-rgrwr_1701649381_00000000008A2ACE.json,4.403732,6,0.949705,0.7952116666666668,0.157758,0.28672598293473317,2.548721,1.0646286666666667,51.905,277.469,172.73883333333333,7.430333333333333,160,113.83333333333333,14000,14000.0,5138946,5872266,12045,0,0.0,0.723527,0.5359951666666666,9876000,5.035203867760173,3.5587789367940643,0.8296630780340823,1.3700489276615868
ndt-virtual-rgrwr_1701649381_00000000008A3A79,01_ndt7-download-20240101T051242.928515390Z.ndt-virtual-rgrwr_1701649381_00000000008A3A79.json,7.316558,6,1.178014,0.9565885,0.564348,0.21659413115529388,1.612824,1.1227091666666669,27.545,154.424,67.61466666666666,14.822499999999998,138,80.5,14000,14000.0,5053036,5901436,10457,6,6.6424510915648325,1.178073,0.5801143333333333,10420000,4.298830461321832,4.000953147505208,3.5889237911212213,0.2547879274630348
ndt-virtual-rgrwr_1701649381_00000000008A2ACB,01_ndt7-download-20240101T051243.700153948Z.ndt-virtual-rgrwr_1701649381_00000000008A2ACB.json,10.124236,20,28.760331,14.332594000000004,1.711911,6.890264006327029,68.93247,18.4554553,20.396,205.839,84.03344999999999,10.171899999999999,1966,997.1,14000,14000.0,729629008,791942448,40906,848,5.399746927064579,28.722112,9.39574145,106596000,134.89331170640364,58.751299136699956,6.98471630042637,27.54441468140618
ndt-virtual-rgrwr_1701649381_00000000008A2AD0,01_ndt7-download-20240101T051243.791910180Z.ndt-virtual-rgrwr_1701649381_00000000008A2AD0.json,5.754934,27,76.294496,60.29117429629629,5.304323,16.207796222173837,218.038346,77.5126457037037,21.434,65.565,39.54107407407408,2.279481481481481,4211,3014.1481481481483,14000,14000.0,3711998728,3765486066,67698,0,0.0,67.392622,42.68398037037037,83072000,378.5021626825517,330.0125271399178,13.060703116880664,91.59461176506531
ndt-virtual-rgrwr_1701649381_00000000008A70D3,01_ndt7-download-20240101T051243.869659875Z.ndt-virtual-rgrwr_1701649381_00000000008A70D3.json,15.000023,17,4.892974,4.448950235294117,0.119794,1.1300184597609082,11.302,5.016233764705882,78.859,344.913,192.0358235294118,7.20735294117647,1068,788.0588235294117,14000,14000.0,238774146,252111438,34007,0,0.0,4.823297,3.7511561764705883,69556000,30.447747603097746,24.230053513045082,0.9892331297783757,8.19162549337969
ndt-virtual-rgrwr_1701649381_00000000008A3A78,01_ndt7-download-20240101T051243.969946017Z.ndt-virtual-rgrwr_1701649381_00000000008A3A78.json,10.004656,37,13.075592,12.507455432432431,11.469886,0.3854813054312778,32.779233,12.968585216216217,12.934,48.432,35.80616216216216,1.2905945945945947,500,366.8918918918919,14200,14200.0,2220873586,2236965618,91467,0,0.0007553088819982033,12.099725,11.198207189189187,194464000,92.73988567165776,87.97475803523629,30.041474354807256,11.518078695415127
ndt-virtual-rgrwr_1701649381_00000000008A6921,01_ndt7-download-20240101T051244.417678104Z.ndt-virtual-rgrwr_1701649381_00000000008A6921.json,9.8612,15,2.01189,1.6075836000000001,0.794471,0.3400847244625571,5.749684,2.0361983333333336,23.972,319.38,126.68633333333334,7.1356,190,119.26666666666667,14000,14000.0,56474862,58316230,29009,0,0.0,1.667087,1.0221916666666668,58368000,8.668768745674075,7.479874559881925,4.083080304083601,1.1256659452052205
ndt-virtual-rgrwr_1701649381_00000000008A6926,01_ndt7-download-20240101T051245.734823367Z.ndt-virtual-rgrwr_1701649381_00000000008A6926.json,7.823068,31,55.648913,50.06707309677421,21.061142,6.33794063763398,159.036335,75.34512283870967,19.339,81.668,46.52525806451612,3.0671290322580647,2631,2110.548387096774,14000,14000.0,3153511110,3433365749,77106,2160,6.100008426454422,53.67831,38.109404741935485,105412000,257.5322017090614,223.11545861640417,48.03488644445296,41.8421187873685
ndt-virtual-rgrwr_1701649381_00000000008A597A,01_ndt7-download-20240101T051246.346259125Z.ndt-virtual-rgrwr_1701649381_00000000008A597A.json,5.109434,17,55.430808,36.90563411764706,0.596125,18.679413485836655,158.413021,70.18383341176471,33.043,287.942,114.71576470588236,16.537529411764705,5560,2999.4117647058824,14000,14000.0,726011804,773044143,36284,227,0.46352023134078646,55.430868,22.080750294117646,45444000,149.5910581463969,113.14945198794429,3.3308197380840627,45.930235016982664
ndt-virtual-rgrwr_1701649381_00000000008A6923,01_ndt7-download-20240101T051246.698634316Z.ndt-virtual-rgrwr_1701649381_00000000008A6923.json,10.036397,45,35.088777,19.919903377777782,0.0,8.504813693888151,100.245965,22.837226866666665,38.994,60.684,48.91828888888889,1.4548444444444442,2809,1363.4222222222222,14000,14000.0,4211592971,4866755881,121739,2544,12.409362864444855,31.663807,16.600463666666666,241308000,150.4858939600323,129.92540082948668,1.5044318454044558,37.44282804818063
ndt-virtual-rgrwr_1701649381_00000000008A0FEA,01_ndt7-download-20240101T051248.723982139Z.ndt-virtual-rgrwr_1701649381_00000000008A0FEA.json,10.751752,14,1.407921,1.1161119285714287,0.17612,0.3985230593325568,3.840394,1.1833255714285715,78.654,567.757,226.74949999999995,6.184357142857143,324,195.35714285714286,14000,14000.0,52527352,55549568,27005,0,0.06794652300446333,1.171038,0.8277971428571428,60664000,7.659947769612884,6.201592926495262,1.0794033596557016,2.1066434659096465
ndt-virtual-rgrwr_1701649381_00000000008A6925,01_ndt7-download-20240101T051248.901059937Z.ndt-virtual-rgrwr_1701649381_00000000008A6925.json,10.229292,23,7.030677,5.668575956521738,2.667251,0.8830347179590382,8.133518,5.622864434782608,20.766,74.871,45.25639130434782,1.7808260869565216,336,225.34782608695653,14200,14200.0,408047885,438627469,46990,209,5.198003684534404,5.343256,3.803450956521739,124768000,29.307861526132644,23.896732448900103,10.698376418308094,5.30158332287032
ndt-virtual-rgrwr_1701649381_00000000008A70D9,01_ndt7-download-20240101T051249.362586093Z.ndt-virtual-rgrwr_1701649381_00000000008A70D9.json,6.240695,25,12.295702,12.150563800000002,12.065231,0.0654357269595135,15.215932,15.036323079999999,21.514,22.304,22.05776,0.19684000000000001,496,437.76,14200,14200.0,932515958,938924242,53853,0,0.0,12.196637,11.90552,83720000,90.96835178616192,88.01566728921854,69.12529164257084,4.830892786618954
ndt-virtual-rgrwr_1701649381_00000000008A0FF2,01_ndt7-download-20240101T051249.950220089Z.ndt-virtual-rgrwr_1701649381_00000000008A0FF2.json,4.098482,15,14.02817,13.1078378,12.700359,0.4395008622118502,37.259169,14.158948733333334,2.759,11.839,9.649333333333333,0.32266666666666666,172,114.46666666666667,14200,14200.0,302366270,304301730,48256,0,0.026131957909013532,13.03749,11.322978266666667,26348000,93.23027705557361,90.2234860200055,69.74501578169324,5.625314561069605
ndt-virtual-rgrwr_1701649381_00000000008A1E81,01_ndt7-download-20240101T051250.409398349Z.ndt-virtual-rgrwr_1701649381_00000000008A1E81.json,12.512667,15,2.206161,1.882367666666667,0.346543,0.4581827091547165,4.473116,2.0702103333333337,32.535,595.335,155.32526666666666,13.626066666666667,290,206.2,14000,14000.0,61435134,64941070,29877,85,0.25386708287990944,1.89587,1.2556529333333333,43668000,12.710169084057075,10.200014973346267,2.2082750184016007,2.7728068709289286
ndt-virtual-rgrwr_1701649381_00000000008A3A7A,01_ndt7-download-20240101T051251.096318683Z.ndt-virtual-rgrwr_1701649381_00000000008A3A7A.json,12.949572,6,0.727704,0.5182695,0.237025,0.14391710941574437,2.07967,0.8134151666666667,64.0,69.139,66.90816666666666,1.9331666666666667,102,56.833333333333336,14000,14000.0,4865020,7523040,11029,35,29.409281354346117,0.727754,0.392447,13232000,3.4768867715868663,2.8749961345168997,1.5583754714435327,0.6120781052226515
ndt-virtual-rgrwr_1701649381_00000000008A70D8,01_ndt7-download-20240101T051251.779017948Z.ndt-virtual-rgrwr_1701649381_00000000008A70D8.json,10.071017,33,27.131908,23.426304787878788,8.047425,3.226012338231912,60.013022,27.898811515151518,29.683,66.335,50.6869090909091,3.675848484848485,1978,1680.1818181818182,14000,14000.0,2738356660,2769290684,79453,0,0.0,23.384096,15.456877242424243,174628000,135.43561497865232,114.83767493983459,21.377914332188688,26.723094566641382
ndt-virtual-rgrwr_1701649381_00000000008A5979,01_ndt7-download-20240101T051251.914361787Z.ndt-virtual-rgrwr_1701649381_00000000008A5979.json,10.57964,21,8.275389,4.887667714285714,1.94664,1.610689174201828,21.332785,5.7282543809523805,9.856,12.588,11.35957142857143,0.6267619047619049,146,81.0952380952381,14000,14000.0,378861826,493685626,67896,257,22.768173525878595,7.299587,3.8255678571428566,103960000,58.677587711249124,32.31501574199423,25.157195092223937,7.969656032731124
ndt-virtual-rgrwr_1701649381_00000000008A4A0D,01_ndt7-download-20240101T051251.953880751Z.ndt-virtual-rgrwr_1701649381_00000000008A4A0D.json,9.957168,26,5.91307,5.600571884615385,5.116134,0.19884543919264902,7.09289,5.697480192307693,5.193,100.716,53.015076923076926,2.8905,226,175.30769230769232,14200,14200.0,465334020,475032324,70213,2,0.7860551401129494,5.696308,3.373708461538461,121720000,31.07103620349863,30.106854730387184,26.585626576664787,1.3115401031289153
ndt-virtual-rgrwr_1701649381_00000000008A597B,01_ndt7-download-20240101T051252.325815177Z.ndt-virtual-rgrwr_1701649381_00000000008A597B.json,10.342272,17,1.21482,0.8244501764705883,0.0,0.2796533337366599,1.751246,1.0041403529411763,45.083,392.475,123.98570588235292,10.629117647058823,154,96.11764705882354,14000,14000.0,45222214,46574634,32852,0,0.0,1.148573,0.6260173529411766,74948000,5.324206004628119,4.250425775092965,0.9011120411335645,1.1445284865506067
ndt-virtual-rgrwr_1701649381_00000000008A692A,01_ndt7-download-20240101T051252.511030572Z.ndt-virtual-rgrwr_1701649381_00000000008A692A.json,11.5177,15,1.235165,1.016199,0.673893,0.15901015319825756,2.762678,1.2951330666666665,41.462,635.276,222.76606666666666,16.7984,182,136.8,14000,14000.0,34884302,37380446,46448,3,0.130934767337982,1.074313,0.6786178666666666,61916000,5.525430828843715,4.577471152241614,3.43536919062259,0.5675173569794469
ndt-virtual-rgrwr_1701649381_00000000008A3A7C,01_ndt7-download-20240101T051253.224846837Z.ndt-virtual-rgrwr_1701649381_00000000008A3A7C.json,10.292152,28,7.728224,5.83467875,0.0,2.0639277857532714,22.086119,7.143914035714286,48.945,563.091,162.844,12.255535714285713,952,612.6785714285714,14000,14000.0,452401772,487549356,77931,98,2.9225324215175457,6.636276,3.6074384999999998,135696000,30.358029257992268,22.56169710152613,0.8941623160892264,8.266466721034567
ndt-virtual-rgrwr_1701649381_00000000008A3A7B,01_ndt7-download-20240101T051254.137795693Z.ndt-virtual-rgrwr_1701649381_00000000008A3A7B.json,11.225964,11,0.987559,0.8096159090909091,0.539302,0.17690723157964333,2.822298,1.187798272727273,40.911,247.045,150.16572727272728,12.889545454545454,168,110.72727272727273,14200,14200.0,17876440,18967368,22273,0,0.01370775323176099,0.76368,0.4980916363636363,40836000,4.957667722624939,3.977154192069129,2.9927518296207327,0.618117132832071
ndt-virtual-rgrwr_1701649381_00000000008A2AD3,01_ndt7-download-20240101T051255.511561729Z.ndt-virtual-rgrwr_1701649381_00000000008A2AD3.json,5.549866,14,71.708286,64.7534895,51.828032,5.822516318829878,70.991203,62.86156028571429,21.982,61.652,39.65342857142857,2.7081428571428567,4058,3380.4285714285716,14000,14000.0,1708414037,1739391948,30171,0,0.0,69.717063,48.88777657142856,39192000,373.8489453847066,328.5917271924777,195.44827255201542,53.15875018490992
ndt-virtual-rgrwr_1701649381_00000000008A4A0F,01_ndt7-download-20240101T051255.559523057Z.ndt-virtual-rgrwr_1701649381_00000000008A4A0F.json,10.082107,37,32.375173,25.42863462162162,9.687292,3.7061842069520683,92.523439,28.058100837837845,28.001,196.845,98.72813513513515,6.9837837837837835,2800,2145.189189189189,14000,14000.0,3864424117,3947986283,122405,2,0.0004976714352986519,26.432716,19.329915486486488,198072000,162.20127157349256,150.15873323990226,24.69968349282365,23.44481759333068
ndt-virtual-rgrwr_1701649381_00000000008A0FF6,01_ndt7-download-20240101T051256.518072703Z.ndt-virtual-rgrwr_1701649381_00000000008A0FF6.json,5.669028,4,0.613774,0.57813875,0.471233,0.06172206354041885,1.346714,0.83038275,33.542,48.147,46.225750000000005,3.9350000000000005,54,37.0,14000,14000.0,479364,816652,6488,31,15.216273271846514,0.613781,0.42892725000000004,1764000,2.7121236870016703,2.3778753272237654,1.8042050274873218,0.3474197956251643
ndt-virtual-rgrwr_1701649381_00000000008A1E83,01_ndt7-download-20240101T051256.899367678Z.ndt-virtual-rgrwr_1701649381_00000000008A1E83.json,10.879711,27,12.280754,4.211263296296297,0.328727,1.8985325998235394,35.096572,5.111402962962962,33.894,123.494,79.08066666666666,1.790777777777778,484,281.037037037037,14200,14200.0,524071822,599940494,61608,711,10.90111313606379,4.168598,3.519745814814815,137628000,30.94259272898351,28.093799724091127,2.207331189710611,7.5578153262227925
ndt-virtual-rgrwr_1701649381_00000000008A2AD1,01_ndt7-download-20240101T051257.034117720Z.ndt-virtual-rgrwr_1701649381_00000000008A2AD1.json,10.230283,30,5.82018,4.403663933333334,0.174835,1.4442193401730206,11.186166,5.063611800000001,36.588,238.502,119.75653333333335,4.952133333333333,644,444.1666666666667,14000,14000.0,526178992,539858496,73943,0,0.0,5.200625,3.4231836666666666,143356000,32.1629751950259,24.41250525695509,0.8392737054472091,9.370110327986067
ndt-virtual-rgrwr_1701649381_00000000008A3A7F,01_ndt7-download-20240101T051257.951884085Z.ndt-virtual-rgrwr_1701649381_00000000008A3A7F.json,5.755124,24,77.027964,59.666600249999995,12.022995,15.574802997413578,220.134488,106.39039495833333,35.352,56.546,46.428875000000005,2.9553333333333334,6264,4515.75,14000,14000.0,3173741295,3230411019,51910,0,0.0,77.028001,51.80471383333333,67016000,416.15347674241036,371.0482904801822,30.508475400075337,79.78972523515498
ndt-virtual-rgrwr_1701649381_00000000008A4A10,01_ndt7-download-20240101T051258.230290234Z.ndt-virtual-rgrwr_1701649381_00000000008A4A10.json,10.378702,33,12.275346,10.948621818181818,3.285804,1.5724748652074085,34.921966,13.24781778787879,33.39,210.441,110.76239393939395,3.814727272727273,1016,820.030303030303,14000,14000.0,1302688034,1335167320,80044,0,0.0,11.228454,8.210697090909092,153392000,72.360488816588,63.73093640337031,8.792615315734428,13.531046128681487
ndt-virtual-rgrwr_1701649381_00000000008A4A16,01_ndt7-download-20240101T051258.283237871Z.ndt-virtual-rgrwr_1701649381_00000000008A4A16.json,2.262056,2,0.308136,0.154068,0.0,0.154068,0.880608,0.6589995,83.748,100.099,94.7205,14.6305,44,27.0,14000,14000.0,59896,129524,3492,0,0.0,0.308163,0.1812695,564000,1.353568428346302,1.2139036120520426,1.074238795757783,0.13966481629425953
ndt-virtual-rgrwr_1701649381_00000000008A0FF5,01_ndt7-download-20240101T051258.500872049Z.ndt-virtual-rgrwr_1701649381_00000000008A0FF5.json,7.9902560000000005,27,42.239539,39.80547114814814,34.573538,1.453170573791251,98.806041,41.435341000000015,29.372,115.821,69.09159259259259,6.3941851851851865,4378,3515.4074074074074,14000,14000.0,3243273502,3314338668,62548,0,0.17689423403245286,39.296126,34.00152925925926,111732000,251.44898514462423,217.6054625492401,101.18141013951673,36.90871509226385
ndt-virtual-rgrwr_1701649381_00000000008A3A81,01_ndt7-download-20240101T051258.837394413Z.ndt-virtual-rgrwr_1701649381_00000000008A3A81.json,3.298565,7,1.137819,0.900367142857143,0.0,0.3767599636723734,1.408051,1.0561328571428572,28.102,189.46,67.092,6.400285714285714,110,90.57142857142857,14000,14000.0,5844546,6288926,12042,1,0.2048044451469138,1.126433,0.6911948571428572,7924000,6.810091778062521,5.453104936302089,1.4829974811083124,1.7047273481058378
